date_id,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month
20170602,2017,June,22,2
20170601,2017,June,22,1
20170603,2017,June,22,3
20170601,2017,June,22,1
20170601,2017,June,22,1
20170601,2017,June,22,1
20170601,2017,June,22,1
20170601,2017,June,22,1
20170603,2017,June,22,3
20170603,2017,June,22,3
20170601,2017,June,22,1
20170601,2017,June,22,1
20170601,2017,June,22,1
20170601,2017,June,22,1
20170604,2017,June,23,4
20170601,2017,June,22,1
20170603,2017,June,22,3
20170601,2017,June,22,1
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170601,2017,June,22,1
20170602,2017,June,22,2
20170603,2017,June,22,3
20170602,2017,June,22,2
20170601,2017,June,22,1
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170531,2017,May,22,31
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170601,2017,June,22,1
20170603,2017,June,22,3
20170602,2017,June,22,2
20170603,2017,June,22,3
20170601,2017,June,22,1
20170604,2017,June,23,4
20170601,2017,June,22,1
20170602,2017,June,22,2
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170604,2017,June,23,4
20170601,2017,June,22,1
20170601,2017,June,22,1
20170602,2017,June,22,2
20170601,2017,June,22,1
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170602,2017,June,22,2
20170604,2017,June,23,4
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170604,2017,June,23,4
20170604,2017,June,23,4
20170601,2017,June,22,1
20170603,2017,June,22,3
20170604,2017,June,23,4
20170605,2017,June,23,5
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170601,2017,June,22,1
20170603,2017,June,22,3
20170605,2017,June,23,5
20170605,2017,June,23,5
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170604,2017,June,23,4
20170604,2017,June,23,4
20170603,2017,June,22,3
20170605,2017,June,23,5
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170602,2017,June,22,2
20170602,2017,June,22,2
20170603,2017,June,22,3
20170603,2017,June,22,3
20170603,2017,June,22,3
20170601,2017,June,22,1
20170602,2017,June,22,2
20170604,2017,June,23,4
20170603,2017,June,22,3
20170605,2017,June,23,5
20170603,2017,June,22,3
20170603,2017,June,22,3
20170606,2017,June,23,6
20170603,2017,June,22,3
20170606,2017,June,23,6
20170603,2017,June,22,3
20170603,2017,June,22,3
20170605,2017,June,23,5
20170605,2017,June,23,5
20170602,2017,June,22,2
20170604,2017,June,23,4
20170606,2017,June,23,6
20170606,2017,June,23,6
20170603,2017,June,22,3
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170603,2017,June,22,3
20170606,2017,June,23,6
20170604,2017,June,23,4
20170603,2017,June,22,3
20170604,2017,June,23,4
20170606,2017,June,23,6
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170604,2017,June,23,4
20170606,2017,June,23,6
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170604,2017,June,23,4
20170602,2017,June,22,2
20170605,2017,June,23,5
20170604,2017,June,23,4
20170603,2017,June,22,3
20170606,2017,June,23,6
20170603,2017,June,22,3
20170604,2017,June,23,4
20170604,2017,June,23,4
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170606,2017,June,23,6
20170605,2017,June,23,5
20170606,2017,June,23,6
20170531,2017,May,22,31
20170605,2017,June,23,5
20170604,2017,June,23,4
20170603,2017,June,22,3
20170603,2017,June,22,3
20170604,2017,June,23,4
20170603,2017,June,22,3
20170606,2017,June,23,6
20170603,2017,June,22,3
20170605,2017,June,23,5
20170607,2017,June,23,7
20170604,2017,June,23,4
20170606,2017,June,23,6
20170606,2017,June,23,6
20170606,2017,June,23,6
20170531,2017,May,22,31
20170606,2017,June,23,6
20170604,2017,June,23,4
20170606,2017,June,23,6
20170606,2017,June,23,6
20170530,2017,May,22,30
20170606,2017,June,23,6
20170604,2017,June,23,4
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170606,2017,June,23,6
20170604,2017,June,23,4
20170616,2017,June,24,16
20170604,2017,June,23,4
20170602,2017,June,22,2
20170604,2017,June,23,4
20170616,2017,June,24,16
20170604,2017,June,23,4
20170616,2017,June,24,16
20170605,2017,June,23,5
20170602,2017,June,22,2
20170616,2017,June,24,16
20170606,2017,June,23,6
20170607,2017,June,23,7
20170606,2017,June,23,6
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170606,2017,June,23,6
20170605,2017,June,23,5
20170604,2017,June,23,4
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170605,2017,June,23,5
20170604,2017,June,23,4
20170605,2017,June,23,5
20170605,2017,June,23,5
20170604,2017,June,23,4
20170605,2017,June,23,5
20170601,2017,June,22,1
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170604,2017,June,23,4
20170606,2017,June,23,6
20170604,2017,June,23,4
20170604,2017,June,23,4
20170616,2017,June,24,16
20170604,2017,June,23,4
20170616,2017,June,24,16
20170606,2017,June,23,6
20170606,2017,June,23,6
20170605,2017,June,23,5
20170606,2017,June,23,6
20170605,2017,June,23,5
20170604,2017,June,23,4
20170531,2017,May,22,31
20170604,2017,June,23,4
20170605,2017,June,23,5
20170603,2017,June,22,3
20170606,2017,June,23,6
20170605,2017,June,23,5
20170605,2017,June,23,5
20170607,2017,June,23,7
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170603,2017,June,22,3
20170605,2017,June,23,5
20170606,2017,June,23,6
20170607,2017,June,23,7
20170607,2017,June,23,7
20170603,2017,June,22,3
20170605,2017,June,23,5
20170605,2017,June,23,5
20170608,2017,June,23,8
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170608,2017,June,23,8
20170606,2017,June,23,6
20170606,2017,June,23,6
20170608,2017,June,23,8
20170608,2017,June,23,8
20170606,2017,June,23,6
20170606,2017,June,23,6
20170605,2017,June,23,5
20170605,2017,June,23,5
20170608,2017,June,23,8
20170606,2017,June,23,6
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170606,2017,June,23,6
20170607,2017,June,23,7
20170606,2017,June,23,6
20170608,2017,June,23,8
20170605,2017,June,23,5
20170604,2017,June,23,4
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170603,2017,June,22,3
20170605,2017,June,23,5
20170608,2017,June,23,8
20170605,2017,June,23,5
20170604,2017,June,23,4
20170604,2017,June,23,4
20170608,2017,June,23,8
20170606,2017,June,23,6
20170608,2017,June,23,8
20170606,2017,June,23,6
20170605,2017,June,23,5
20170607,2017,June,23,7
20170606,2017,June,23,6
20170607,2017,June,23,7
20170607,2017,June,23,7
20170608,2017,June,23,8
20170606,2017,June,23,6
20170608,2017,June,23,8
20170604,2017,June,23,4
20170606,2017,June,23,6
20170605,2017,June,23,5
20170608,2017,June,23,8
20170605,2017,June,23,5
20170607,2017,June,23,7
20170605,2017,June,23,5
20170607,2017,June,23,7
20170604,2017,June,23,4
20170607,2017,June,23,7
20170607,2017,June,23,7
20170604,2017,June,23,4
20170606,2017,June,23,6
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170604,2017,June,23,4
20170605,2017,June,23,5
20170607,2017,June,23,7
20170607,2017,June,23,7
20170605,2017,June,23,5
20170608,2017,June,23,8
20170605,2017,June,23,5
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170607,2017,June,23,7
20170605,2017,June,23,5
20170607,2017,June,23,7
20170605,2017,June,23,5
20170608,2017,June,23,8
20170607,2017,June,23,7
20170605,2017,June,23,5
20170606,2017,June,23,6
20170605,2017,June,23,5
20170607,2017,June,23,7
20170609,2017,June,23,9
20170607,2017,June,23,7
20170606,2017,June,23,6
20170606,2017,June,23,6
20170607,2017,June,23,7
20170608,2017,June,23,8
20170608,2017,June,23,8
20170607,2017,June,23,7
20170605,2017,June,23,5
20170604,2017,June,23,4
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170608,2017,June,23,8
20170606,2017,June,23,6
20170605,2017,June,23,5
20170606,2017,June,23,6
20170607,2017,June,23,7
20170608,2017,June,23,8
20170605,2017,June,23,5
20170605,2017,June,23,5
20170607,2017,June,23,7
20170606,2017,June,23,6
20170606,2017,June,23,6
20170607,2017,June,23,7
20170605,2017,June,23,5
20170608,2017,June,23,8
20170607,2017,June,23,7
20170607,2017,June,23,7
20170606,2017,June,23,6
20170607,2017,June,23,7
20170609,2017,June,23,9
20170606,2017,June,23,6
20170605,2017,June,23,5
20170606,2017,June,23,6
20170610,2017,June,23,10
20170623,2017,June,25,23
20170605,2017,June,23,5
20170605,2017,June,23,5
20170606,2017,June,23,6
20170606,2017,June,23,6
20170610,2017,June,23,10
20170605,2017,June,23,5
20170605,2017,June,23,5
20170608,2017,June,23,8
20170605,2017,June,23,5
20170610,2017,June,23,10
20170608,2017,June,23,8
20170604,2017,June,23,4
20170607,2017,June,23,7
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170606,2017,June,23,6
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170610,2017,June,23,10
20170610,2017,June,23,10
20170608,2017,June,23,8
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170605,2017,June,23,5
20170605,2017,June,23,5
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170607,2017,June,23,7
20170608,2017,June,23,8
20170610,2017,June,23,10
20170611,2017,June,24,11
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170610,2017,June,23,10
20170610,2017,June,23,10
20170608,2017,June,23,8
20170608,2017,June,23,8
20170607,2017,June,23,7
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170610,2017,June,23,10
20170608,2017,June,23,8
20170609,2017,June,23,9
20170610,2017,June,23,10
20170610,2017,June,23,10
20170609,2017,June,23,9
20170604,2017,June,23,4
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170605,2017,June,23,5
20170609,2017,June,23,9
20170608,2017,June,23,8
20170608,2017,June,23,8
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170604,2017,June,23,4
20170605,2017,June,23,5
20170608,2017,June,23,8
20170604,2017,June,23,4
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170610,2017,June,23,10
20170609,2017,June,23,9
20170608,2017,June,23,8
20170611,2017,June,24,11
20170609,2017,June,23,9
20170604,2017,June,23,4
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170605,2017,June,23,5
20170607,2017,June,23,7
20170610,2017,June,23,10
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170610,2017,June,23,10
20170610,2017,June,23,10
20170608,2017,June,23,8
20170611,2017,June,24,11
20170611,2017,June,24,11
20170610,2017,June,23,10
20170610,2017,June,23,10
20170611,2017,June,24,11
20170610,2017,June,23,10
20170611,2017,June,24,11
20170610,2017,June,23,10
20170605,2017,June,23,5
20170605,2017,June,23,5
20170605,2017,June,23,5
20170609,2017,June,23,9
20170611,2017,June,24,11
20170608,2017,June,23,8
20170610,2017,June,23,10
20170609,2017,June,23,9
20170611,2017,June,24,11
20170608,2017,June,23,8
20170607,2017,June,23,7
20170610,2017,June,23,10
20170607,2017,June,23,7
20170607,2017,June,23,7
20170607,2017,June,23,7
20170609,2017,June,23,9
20170609,2017,June,23,9
20170608,2017,June,23,8
20170605,2017,June,23,5
20170609,2017,June,23,9
20170611,2017,June,24,11
20170609,2017,June,23,9
20170608,2017,June,23,8
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170609,2017,June,23,9
20170610,2017,June,23,10
20170608,2017,June,23,8
20170610,2017,June,23,10
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170609,2017,June,23,9
20170610,2017,June,23,10
20170608,2017,June,23,8
20170609,2017,June,23,9
20170611,2017,June,24,11
20170611,2017,June,24,11
20170612,2017,June,24,12
20170609,2017,June,23,9
20170607,2017,June,23,7
20170608,2017,June,23,8
20170612,2017,June,24,12
20170607,2017,June,23,7
20170607,2017,June,23,7
20170606,2017,June,23,6
20170608,2017,June,23,8
20170611,2017,June,24,11
20170611,2017,June,24,11
20170609,2017,June,23,9
20170606,2017,June,23,6
20170609,2017,June,23,9
20170611,2017,June,24,11
20170610,2017,June,23,10
20170611,2017,June,24,11
20170609,2017,June,23,9
20170612,2017,June,24,12
20170612,2017,June,24,12
20170609,2017,June,23,9
20170612,2017,June,24,12
20170608,2017,June,23,8
20170612,2017,June,24,12
20170612,2017,June,24,12
20170614,2017,June,24,14
20170611,2017,June,24,11
20170609,2017,June,23,9
20170611,2017,June,24,11
20170610,2017,June,23,10
20170613,2017,June,24,13
20170609,2017,June,23,9
20170612,2017,June,24,12
20170610,2017,June,23,10
20170611,2017,June,24,11
20170610,2017,June,23,10
20170611,2017,June,24,11
20170611,2017,June,24,11
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170611,2017,June,24,11
20170610,2017,June,23,10
20170612,2017,June,24,12
20170610,2017,June,23,10
20170610,2017,June,23,10
20170611,2017,June,24,11
20170613,2017,June,24,13
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170612,2017,June,24,12
20170611,2017,June,24,11
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170613,2017,June,24,13
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170612,2017,June,24,12
20170613,2017,June,24,13
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170610,2017,June,23,10
20170611,2017,June,24,11
20170611,2017,June,24,11
20170610,2017,June,23,10
20170613,2017,June,24,13
20170611,2017,June,24,11
20170613,2017,June,24,13
20170612,2017,June,24,12
20170613,2017,June,24,13
20170611,2017,June,24,11
20170611,2017,June,24,11
20170613,2017,June,24,13
20170609,2017,June,23,9
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170610,2017,June,23,10
20170611,2017,June,24,11
20170611,2017,June,24,11
20170610,2017,June,23,10
20170610,2017,June,23,10
20170612,2017,June,24,12
20170611,2017,June,24,11
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170606,2017,June,23,6
20170614,2017,June,24,14
20170610,2017,June,23,10
20170612,2017,June,24,12
20170614,2017,June,24,14
20170611,2017,June,24,11
20170611,2017,June,24,11
20170608,2017,June,23,8
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170611,2017,June,24,11
20170613,2017,June,24,13
20170612,2017,June,24,12
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170614,2017,June,24,14
20170605,2017,June,23,5
20170610,2017,June,23,10
20170612,2017,June,24,12
20170614,2017,June,24,14
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170612,2017,June,24,12
20170612,2017,June,24,12
20170611,2017,June,24,11
20170612,2017,June,24,12
20170611,2017,June,24,11
20170612,2017,June,24,12
20170611,2017,June,24,11
20170612,2017,June,24,12
20170609,2017,June,23,9
20170613,2017,June,24,13
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170613,2017,June,24,13
20170611,2017,June,24,11
20170612,2017,June,24,12
20170609,2017,June,23,9
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170608,2017,June,23,8
20170612,2017,June,24,12
20170611,2017,June,24,11
20170610,2017,June,23,10
20170612,2017,June,24,12
20170611,2017,June,24,11
20170612,2017,June,24,12
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170612,2017,June,24,12
20170614,2017,June,24,14
20170608,2017,June,23,8
20170611,2017,June,24,11
20170614,2017,June,24,14
20170613,2017,June,24,13
20170611,2017,June,24,11
20170613,2017,June,24,13
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170613,2017,June,24,13
20170611,2017,June,24,11
20170612,2017,June,24,12
20170612,2017,June,24,12
20170615,2017,June,24,15
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170612,2017,June,24,12
20170610,2017,June,23,10
20170612,2017,June,24,12
20170615,2017,June,24,15
20170613,2017,June,24,13
20170612,2017,June,24,12
20170611,2017,June,24,11
20170615,2017,June,24,15
20170613,2017,June,24,13
20170613,2017,June,24,13
20170615,2017,June,24,15
20170611,2017,June,24,11
20170614,2017,June,24,14
20170614,2017,June,24,14
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170614,2017,June,24,14
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170615,2017,June,24,15
20170611,2017,June,24,11
20170611,2017,June,24,11
20170615,2017,June,24,15
20170611,2017,June,24,11
20170612,2017,June,24,12
20170611,2017,June,24,11
20170611,2017,June,24,11
20170611,2017,June,24,11
20170613,2017,June,24,13
20170612,2017,June,24,12
20170615,2017,June,24,15
20170612,2017,June,24,12
20170613,2017,June,24,13
20170615,2017,June,24,15
20170614,2017,June,24,14
20170612,2017,June,24,12
20170613,2017,June,24,13
20170612,2017,June,24,12
20170612,2017,June,24,12
20170611,2017,June,24,11
20170615,2017,June,24,15
20170615,2017,June,24,15
20170611,2017,June,24,11
20170613,2017,June,24,13
20170613,2017,June,24,13
20170614,2017,June,24,14
20170611,2017,June,24,11
20170614,2017,June,24,14
20170612,2017,June,24,12
20170615,2017,June,24,15
20170615,2017,June,24,15
20170616,2017,June,24,16
20170616,2017,June,24,16
20170608,2017,June,23,8
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170610,2017,June,23,10
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170613,2017,June,24,13
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170616,2017,June,24,16
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170613,2017,June,24,13
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170613,2017,June,24,13
20170614,2017,June,24,14
20170614,2017,June,24,14
20170614,2017,June,24,14
20170613,2017,June,24,13
20170614,2017,June,24,14
20170610,2017,June,23,10
20170614,2017,June,24,14
20170613,2017,June,24,13
20170612,2017,June,24,12
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170613,2017,June,24,13
20170613,2017,June,24,13
20170613,2017,June,24,13
20170615,2017,June,24,15
20170613,2017,June,24,13
20170614,2017,June,24,14
20170614,2017,June,24,14
20170612,2017,June,24,12
20170612,2017,June,24,12
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170615,2017,June,24,15
20170613,2017,June,24,13
20170614,2017,June,24,14
20170610,2017,June,23,10
20170616,2017,June,24,16
20170611,2017,June,24,11
20170615,2017,June,24,15
20170613,2017,June,24,13
20170616,2017,June,24,16
20170612,2017,June,24,12
20170612,2017,June,24,12
20170615,2017,June,24,15
20170811,2017,August,32,11
20170614,2017,June,24,14
20170615,2017,June,24,15
20170617,2017,June,24,17
20170614,2017,June,24,14
20170614,2017,June,24,14
20170615,2017,June,24,15
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170613,2017,June,24,13
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170617,2017,June,24,17
20170611,2017,June,24,11
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170616,2017,June,24,16
20170614,2017,June,24,14
20170614,2017,June,24,14
20170615,2017,June,24,15
20170614,2017,June,24,14
20170615,2017,June,24,15
20170614,2017,June,24,14
20170617,2017,June,24,17
20170614,2017,June,24,14
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170614,2017,June,24,14
20170615,2017,June,24,15
20170616,2017,June,24,16
20170614,2017,June,24,14
20170617,2017,June,24,17
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170611,2017,June,24,11
20170615,2017,June,24,15
20170616,2017,June,24,16
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170617,2017,June,24,17
20170615,2017,June,24,15
20170611,2017,June,24,11
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170616,2017,June,24,16
20170615,2017,June,24,15
20170615,2017,June,24,15
20170614,2017,June,24,14
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170615,2017,June,24,15
20170617,2017,June,24,17
20170615,2017,June,24,15
20170617,2017,June,24,17
20170617,2017,June,24,17
20170616,2017,June,24,16
20170617,2017,June,24,17
20170617,2017,June,24,17
20170618,2017,June,25,18
20170617,2017,June,24,17
20170614,2017,June,24,14
20170617,2017,June,24,17
20170610,2017,June,23,10
20170616,2017,June,24,16
20170618,2017,June,25,18
20170616,2017,June,24,16
20170615,2017,June,24,15
20170617,2017,June,24,17
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170618,2017,June,25,18
20170618,2017,June,25,18
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170617,2017,June,24,17
20170617,2017,June,24,17
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170617,2017,June,24,17
20170615,2017,June,24,15
20170615,2017,June,24,15
20170616,2017,June,24,16
20170616,2017,June,24,16
20170616,2017,June,24,16
20170617,2017,June,24,17
20170616,2017,June,24,16
20170615,2017,June,24,15
20170616,2017,June,24,16
20170616,2017,June,24,16
20170615,2017,June,24,15
20170616,2017,June,24,16
20170615,2017,June,24,15
20170618,2017,June,25,18
20170616,2017,June,24,16
20170618,2017,June,25,18
20170612,2017,June,24,12
20170613,2017,June,24,13
20170613,2017,June,24,13
20170613,2017,June,24,13
20170613,2017,June,24,13
20170613,2017,June,24,13
20170612,2017,June,24,12
20170612,2017,June,24,12
20170612,2017,June,24,12
20170615,2017,June,24,15
20170618,2017,June,25,18
20170618,2017,June,25,18
20170613,2017,June,24,13
20170614,2017,June,24,14
20170615,2017,June,24,15
20170618,2017,June,25,18
20170619,2017,June,25,19
20170615,2017,June,24,15
20170609,2017,June,23,9
20170615,2017,June,24,15
20170616,2017,June,24,16
20170617,2017,June,24,17
20170617,2017,June,24,17
20170615,2017,June,24,15
20170617,2017,June,24,17
20170618,2017,June,25,18
20170618,2017,June,25,18
20170618,2017,June,25,18
20170617,2017,June,24,17
20170619,2017,June,25,19
20170620,2017,June,25,20
20170619,2017,June,25,19
20170619,2017,June,25,19
20170617,2017,June,24,17
20170617,2017,June,24,17
20170617,2017,June,24,17
20170617,2017,June,24,17
20170619,2017,June,25,19
20170617,2017,June,24,17
20170618,2017,June,25,18
20170614,2017,June,24,14
20170618,2017,June,25,18
20170617,2017,June,24,17
20170618,2017,June,25,18
20170618,2017,June,25,18
20170617,2017,June,24,17
